Date;Close;MM_Daily_20_exp;MoM_Daily_10_exp;RSI_Daily_21_exp;MM_Weekly_20_exp;MoM_Weekly_10_exp;RSI_Weekly_21_exp;MM_Monthly_20_exp;MoM_Monthly_10_exp;RSI_Monthly_21_exp;Closure_Daily;Closure_Weekly;Closure_Monthly;MM_Daily_20;MM_Weekly_20;MM_Monthly_20
1998-05-27;109.625;111.0875;-2.3125;47.92710568;106.8703125;-0.84375;61.76093973;90.303906;13.71875;78.0666427;True;False;False;111.0875;106.8703125;90.30390600000001
1998-05-28;110.125;111.128125;-2.09375;49.51046765;106.8703125;-0.84375;61.76093973;90.303906;13.71875;78.0666427;True;False;False;111.128125;106.8703125;90.30390600000001
1998-05-29;109.03125;111.0125;-2.625;46.27837395;106.8703125;-0.84375;61.76093973;90.303906;13.71875;78.0666427;True;True;True;111.0125;106.8703125;90.30390600000001
1998-06-01;109.53125;110.859375;-1.5;47.9105898;107.6546875;2.375;64.95145723;92.4273435;22.9375;79.69771802;True;False;False;110.859375;107.6546875;92.4273435
1998-06-02;109.625;110.725;-0.96875;48.22031633;107.6546875;2.375;64.95145723;92.4273435;22.9375;79.69771802;True;False;False;110.725;107.6546875;92.4273435
1998-06-03;107.875;110.5421875;-3.46875;43.18716765;107.6546875;2.375;64.95145723;92.4273435;22.9375;79.69771802;True;False;False;110.5421875;107.6546875;92.4273435
1998-06-04;109.875;110.525;-2.53125;49.5110954;107.6546875;2.375;64.95145723;92.4273435;22.9375;79.69771802;True;False;False;110.525;107.6546875;92.4273435
1998-06-05;112.0;110.6578125;0.3125;55.08831843;107.6546875;2.375;64.95145723;92.4273435;22.9375;79.69771802;True;True;False;110.6578125;107.6546875;92.4273435
1998-06-08;111.875;110.6953125;0.625;54.71500903;108.3796875;-2.15625;62.08858869;92.4273435;22.9375;79.69771802;True;False;False;110.6953125;108.3796875;92.4273435
1998-06-09;112.21875;110.76875;2.75;55.58410908;108.3796875;-2.15625;62.08858869;92.4273435;22.9375;79.69771802;True;False;False;110.76875;108.3796875;92.4273435
1998-06-10;111.5;110.746875;1.875;53.33677971;108.3796875;-2.15625;62.08858869;92.4273435;22.9375;79.69771802;True;False;False;110.746875;108.3796875;92.4273435
1998-06-11;109.40625;110.60625;-0.71875;47.46673146;108.3796875;-2.15625;62.08858869;92.4273435;22.9375;79.69771802;True;False;False;110.60625;108.3796875;92.4273435
1998-06-12;110.4375;110.5453125;1.40625;50.29575646;108.3796875;-2.15625;62.08858869;92.4273435;22.9375;79.69771802;True;True;False;110.5453125;108.3796875;92.4273435
1998-06-15;107.53125;110.3703125;-2.0;43.38260191;108.9671875;-1.125;61.40652089;92.4273435;22.9375;79.69771802;True;False;False;110.3703125;108.9671875;92.4273435
1998-06-16;109.1875;110.3;-0.4375;47.68539161;108.9671875;-1.125;61.40652089;92.4273435;22.9375;79.69771802;True;False;False;110.3;108.9671875;92.4273435
1998-06-17;111.46875;110.30625;3.59375;52.86589291;108.9671875;-1.125;61.40652089;92.4273435;22.9375;79.69771802;True;False;False;110.30625;108.9671875;92.4273435
1998-06-18;110.96875;110.234375;1.09375;51.68794922;108.9671875;-1.125;61.40652089;92.4273435;22.9375;79.69771802;True;False;False;110.234375;108.9671875;92.4273435
1998-06-19;110.0625;110.153125;-1.9375;49.58528888;108.9671875;-1.125;61.40652089;92.4273435;22.9375;79.69771802;True;True;False;110.153125;108.9671875;92.4273435
1998-06-22;110.59375;110.1203125;-1.28125;50.81679582;109.5703125;1.40625;65.27807706;92.4273435;22.9375;79.69771802;True;False;False;110.1203125;109.5703125;92.4273435
1998-06-23;111.90625;110.2421875;-0.3125;53.74770609;109.5703125;1.40625;65.27807706;92.4273435;22.9375;79.69771802;True;False;False;110.2421875;109.5703125;92.4273435
1998-06-24;113.40625;110.43125;1.90625;56.83447408;109.5703125;1.40625;65.27807706;92.4273435;22.9375;79.69771802;True;False;False;110.43125;109.5703125;92.4273435
1998-06-25;113.21875;110.5859375;3.8125;56.34096595;109.5703125;1.40625;65.27807706;92.4273435;22.9375;79.69771802;True;False;False;110.5859375;109.5703125;92.4273435
1998-06-26;113.6875;110.81875;3.25;57.31393252;109.5703125;1.40625;65.27807706;92.4273435;22.9375;79.69771802;True;True;False;110.81875;109.5703125;92.4273435
1998-06-29;114.09375;111.046875;6.5625;58.16239378;110.2125;4.03125;66.40672128;92.4273435;22.9375;79.69771802;True;False;False;111.046875;110.2125;92.4273435
1998-06-30;113.3125;111.23125;4.125;55.91807751;110.2125;4.03125;66.40672128;92.4273435;22.9375;79.69771802;True;False;True;111.23125;110.2125;92.4273435
1998-07-01;114.625;111.56875;3.15625;58.72740363;110.2125;4.03125;66.40672128;94.215625;17.40625;77.53242302;True;False;False;111.56875;110.2125;94.215625
1998-07-02;114.84375;111.8171875;3.875;59.18262718;110.2125;4.03125;66.40672128;94.215625;17.40625;77.53242302;True;True;False;111.8171875;110.2125;94.215625
1998-07-06;116.0;112.0171875;5.9375;61.53712179;110.853125;3.875;67.94434093;94.215625;17.40625;77.53242302;True;False;False;112.0171875;110.853125;94.215625
1998-07-07;115.78125;112.2125;5.1875;60.83997014;110.853125;3.875;67.94434093;94.215625;17.40625;77.53242302;True;False;False;112.2125;110.853125;94.215625
1998-07-08;116.625;112.4328125;4.71875;62.55789952;110.853125;3.875;67.94434093;94.215625;17.40625;77.53242302;True;False;False;112.4328125;110.853125;94.215625
1998-07-09;115.84375;112.65;2.4375;59.9988948;110.853125;3.875;67.94434093;94.215625;17.40625;77.53242302;True;False;False;112.65;110.853125;94.215625
1998-07-10;116.46875;113.003125;3.25;61.3277204;110.853125;3.875;67.94434093;94.215625;17.40625;77.53242302;True;True;False;113.003125;110.853125;94.215625
1998-07-13;116.5;113.30625;2.8125;61.3950488;111.525;7.4375;69.8135964;94.215625;17.40625;77.53242302;True;False;False;113.30625;111.525;94.215625
1998-07-14;117.8125;113.8203125;3.71875;64.14771744;111.525;7.4375;69.8135964;94.215625;17.40625;77.53242302;True;False;False;113.8203125;111.525;94.215625
1998-07-15;117.59375;114.240625;4.28125;63.35713978;111.525;7.4375;69.8135964;94.215625;17.40625;77.53242302;True;False;False;114.240625;111.525;94.215625
1998-07-16;118.40625;114.5875;3.78125;65.03760347;111.525;7.4375;69.8135964;94.215625;17.40625;77.53242302;True;False;False;114.5875;111.525;94.215625
1998-07-17;118.5625;114.9671875;3.71875;65.35839561;111.525;7.4375;69.8135964;94.215625;17.40625;77.53242302;True;True;False;114.9671875;111.525;94.215625
1998-07-20;118.5625;115.3921875;2.5625;65.35839561;111.9328125;3.0625;61.74469953;94.215625;17.40625;77.53242302;True;False;False;115.3921875;111.9328125;94.215625
1998-07-21;116.5;115.6875;0.71875;57.65922637;111.9328125;3.0625;61.74469953;94.215625;17.40625;77.53242302;True;False;False;115.6875;111.9328125;94.215625
1998-07-22;116.5;115.9171875;-0.125;57.65922637;111.9328125;3.0625;61.74469953;94.215625;17.40625;77.53242302;True;False;False;115.9171875;111.9328125;94.215625
1998-07-23;114.1875;115.95625;-1.65625;50.33032908;111.9328125;3.0625;61.74469953;94.215625;17.40625;77.53242302;True;False;False;115.95625;111.9328125;94.215625
1998-07-24;114.09375;116.0;-2.375;50.05947527;111.9328125;3.0625;61.74469953;94.215625;17.40625;77.53242302;True;True;False;116.0;111.9328125;94.215625
1998-07-27;114.90625;116.0609375;-1.59375;52.39097752;112.1671875;0.53125;58.09625875;94.215625;17.40625;77.53242302;True;False;False;116.0609375;112.1671875;94.215625
1998-07-28;112.96875;116.0046875;-4.84375;46.90776455;112.1671875;0.53125;58.09625875;94.215625;17.40625;77.53242302;True;False;False;116.0046875;112.1671875;94.215625
1998-07-29;112.53125;115.965625;-5.0625;45.77195958;112.1671875;0.53125;58.09625875;94.215625;17.40625;77.53242302;True;False;False;115.965625;112.1671875;94.215625
1998-07-30;114.21875;115.9453125;-4.1875;50.61490875;112.1671875;0.53125;58.09625875;94.215625;17.40625;77.53242302;True;False;False;115.9453125;112.1671875;94.215625
1998-07-31;111.78125;115.7921875;-6.78125;44.57699469;112.1671875;0.53125;58.09625875;94.215625;17.40625;77.53242302;True;True;True;115.7921875;112.1671875;94.215625
1998-08-03;111.3125;115.5578125;-7.25;43.52849554;112.1296875;0.09375;54.23138908;95.3234375;3.9375;59.9165998;True;False;False;115.5578125;112.1296875;95.3234375
1998-08-04;107.0;115.11875;-9.5;35.46937036;112.1296875;0.09375;54.23138908;95.3234375;3.9375;59.9165998;True;False;False;115.11875;112.1296875;95.3234375
1998-08-05;108.46875;114.7109375;-8.03125;39.47661213;112.1296875;0.09375;54.23138908;95.3234375;3.9375;59.9165998;True;False;False;114.7109375;112.1296875;95.3234375
1998-08-06;108.9375;114.365625;-5.25;40.71040102;112.1296875;0.09375;54.23138908;95.3234375;3.9375;59.9165998;True;False;False;114.365625;112.1296875;95.3234375
1998-08-07;109.125;113.9984375;-4.96875;41.21371952;112.1296875;0.09375;54.23138908;95.3234375;3.9375;59.9165998;True;True;False;113.9984375;112.1296875;95.3234375
1998-08-10;108.5;113.5984375;-6.40625;40.0245098;111.9546875;-5.875;50.2658577;95.3234375;3.9375;59.9165998;True;False;False;113.5984375;111.9546875;95.3234375
1998-08-11;106.875;113.0515625;-6.09375;37.1018713;111.9546875;-5.875;50.2658577;95.3234375;3.9375;59.9165998;True;False;False;113.0515625;111.9546875;95.3234375
1998-08-12;108.6875;112.60625;-3.84375;42.0570953;111.9546875;-5.875;50.2658577;95.3234375;3.9375;59.9165998;True;False;False;112.60625;111.9546875;95.3234375
1998-08-13;107.375;112.0546875;-6.84375;39.68020019;111.9546875;-5.875;50.2658577;95.3234375;3.9375;59.9165998;True;False;False;112.0546875;111.9546875;95.3234375
1998-08-14;106.125;111.4328125;-5.65625;37.55759826;111.9546875;-5.875;50.2658577;95.3234375;3.9375;59.9165998;True;True;False;111.4328125;111.9546875;95.3234375
1998-08-17;108.375;110.9234375;-2.9375;43.29095348;111.753125;-1.875;53.18622194;95.3234375;3.9375;59.9165998;True;False;False;110.9234375;111.753125;95.3234375
1998-08-18;110.375;110.6171875;3.375;47.76715574;111.753125;-1.875;53.18622194;95.3234375;3.9375;59.9165998;True;False;False;110.6171875;111.753125;95.3234375
1998-08-19;110.09375;110.296875;1.625;47.2168473;111.753125;-1.875;53.18622194;95.3234375;3.9375;59.9165998;True;False;False;110.296875;111.753125;95.3234375
1998-08-20;109.4375;110.059375;0.5;45.92070865;111.753125;-1.875;53.18622194;95.3234375;3.9375;59.9165998;True;False;False;110.059375;111.753125;95.3234375
1998-08-21;108.5625;109.7828125;-0.5625;44.22123898;111.753125;-1.875;53.18622194;95.3234375;3.9375;59.9165998;True;True;False;109.7828125;111.753125;95.3234375
1998-08-24;109.25;109.5;0.75;45.87383256;111.3625;-6.6875;47.01687826;95.3234375;3.9375;59.9165998;True;False;False;109.5;111.3625;95.3234375
1998-08-25;109.5;109.3265625;2.625;46.47927904;111.3625;-6.6875;47.01687826;95.3234375;3.9375;59.9165998;True;False;False;109.3265625;111.3625;95.3234375
1998-08-26;108.875;109.14375;0.1875;45.15344644;111.3625;-6.6875;47.01687826;95.3234375;3.9375;59.9165998;True;False;False;109.14375;111.3625;95.3234375
1998-08-27;103.75;108.6203125;-3.625;36.25029094;111.3625;-6.6875;47.01687826;95.3234375;3.9375;59.9165998;True;False;False;108.6203125;111.3625;95.3234375
1998-08-28;103.375;108.2;-2.75;35.70933546;111.3625;-6.6875;47.01687826;95.3234375;3.9375;59.9165998;True;True;False;108.2;111.3625;95.3234375
1998-08-31;96.0;107.434375;-12.375;27.29746766;110.6359375;-15.9375;41.53189521;95.3234375;3.9375;59.9165998;True;False;True;107.434375;110.6359375;95.3234375
1998-09-01;100.0625;107.0875;-10.3125;36.01528136;110.6359375;-15.9375;41.53189521;96.490625;6.125;63.12213874;True;False;False;107.0875;110.6359375;96.490625
1998-09-02;99.34375;106.63125;-10.75;35.23049654;110.6359375;-15.9375;41.53189521;96.490625;6.125;63.12213874;True;False;False;106.63125;110.6359375;96.490625
1998-09-03;98.5625;106.1125;-10.875;34.3755962;110.6359375;-15.9375;41.53189521;96.490625;6.125;63.12213874;True;False;False;106.1125;110.6359375;96.490625
1998-09-04;97.75;105.54375;-10.8125;33.48821272;110.6359375;-15.9375;41.53189521;96.490625;6.125;63.12213874;True;True;False;105.54375;110.6359375;96.490625
1998-09-08;103.0;105.26875;-6.25;43.40098642;110.1796875;-13.15625;46.14932196;96.490625;6.125;63.12213874;True;False;False;105.26875;110.1796875;96.490625
1998-09-09;100.5;104.95;-9.0;40.39108613;110.1796875;-13.15625;46.14932196;96.490625;6.125;63.12213874;True;False;False;104.95;110.1796875;96.490625
1998-09-10;98.5;104.440625;-10.375;38.16763762;110.1796875;-13.15625;46.14932196;96.490625;6.125;63.12213874;True;False;False;104.440625;110.1796875;96.490625
1998-09-11;101.6875;104.15625;-2.0625;43.38314739;110.1796875;-13.15625;46.14932196;96.490625;6.125;63.12213874;True;True;False;104.15625;110.1796875;96.490625
1998-09-14;103.4375;104.021875;0.0625;46.00847596;109.6546875;-14.375;46.60613079;96.490625;6.125;63.12213874;True;False;False;104.021875;109.6546875;96.490625
1998-09-15;104.0625;103.80625;8.0625;46.93127653;109.6546875;-14.375;46.60613079;96.490625;6.125;63.12213874;True;False;False;103.80625;109.6546875;96.490625
1998-09-16;105.0;103.5375;4.9375;48.32239838;109.6546875;-14.375;46.60613079;96.490625;6.125;63.12213874;True;False;False;103.5375;109.6546875;96.490625
1998-09-17;102.0;103.1328125;2.65625;44.41079878;109.6546875;-14.375;46.60613079;96.490625;6.125;63.12213874;True;False;False;103.1328125;109.6546875;96.490625
1998-09-18;102.09375;102.765625;3.53125;44.55805839;109.6546875;-14.375;46.60613079;96.490625;6.125;63.12213874;True;True;False;102.765625;109.6546875;96.490625
1998-09-21;102.03125;102.4390625;4.28125;44.47558518;109.3109375;-14.3125;49.01641751;96.490625;6.125;63.12213874;True;False;False;102.4390625;109.3109375;96.490625
1998-09-22;102.875;102.1203125;-0.125;45.89512044;109.3109375;-14.3125;49.01641751;96.490625;6.125;63.12213874;True;False;False;102.1203125;109.3109375;96.490625
1998-09-23;107.0;101.9953125;6.5;52.17200109;109.3109375;-14.3125;49.01641751;96.490625;6.125;63.12213874;True;False;False;101.9953125;109.3109375;96.490625
1998-09-24;104.375;101.7703125;5.875;48.41868548;109.3109375;-14.3125;49.01641751;96.490625;6.125;63.12213874;True;False;False;101.7703125;109.3109375;96.490625
1998-09-25;104.25;101.7953125;2.5625;48.24514483;109.3109375;-14.3125;49.01641751;96.490625;6.125;63.12213874;True;True;False;101.7953125;109.3109375;96.490625
1998-09-28;105.1875;101.8859375;1.75;49.66584222;108.7953125;-13.375;45.48564057;96.490625;6.125;63.12213874;True;False;False;101.8859375;108.7953125;96.490625
1998-09-29;104.9375;102.3328125;0.875;49.28701513;108.7953125;-13.375;45.48564057;96.490625;6.125;63.12213874;True;False;False;102.3328125;108.7953125;96.490625
1998-09-30;101.75;102.4171875;-3.25;44.72045741;108.7953125;-13.375;45.48564057;96.490625;6.125;63.12213874;True;False;True;102.4171875;108.7953125;96.490625
1998-10-01;98.8125;102.390625;-3.1875;41.04094116;108.7953125;-13.375;45.48564057;98.0328125;12.9375;67.08741866;True;False;False;102.390625;108.7953125;98.0328125
1998-10-02;100.71875;102.4984375;-1.375;44.17088478;108.7953125;-13.375;45.48564057;98.0328125;12.9375;67.08741866;True;True;False;102.4984375;108.7953125;98.0328125
1998-10-05;98.6875;102.5453125;-3.34375;41.69439538;108.159375;-13.25;43.44988227;98.0328125;12.9375;67.08741866;True;False;False;102.5453125;108.159375;98.0328125
1998-10-06;98.59375;102.325;-4.28125;41.58141661;108.159375;-13.25;43.44988227;98.0328125;12.9375;67.08741866;True;False;False;102.325;108.159375;98.0328125
1998-10-07;97.125;102.15625;-9.875;39.8070433;108.159375;-13.25;43.44988227;98.0328125;12.9375;67.08741866;True;False;False;102.15625;108.159375;98.0328125
1998-10-08;96.59375;102.0609375;-7.78125;39.1722036;108.159375;-13.25;43.44988227;98.0328125;12.9375;67.08741866;True;False;False;102.0609375;108.159375;98.0328125
1998-10-09;98.53125;101.903125;-5.71875;42.67321718;108.159375;-13.25;43.44988227;98.0328125;12.9375;67.08741866;True;True;False;101.903125;108.159375;98.0328125
1998-10-12;99.96875;101.7296875;-5.21875;45.13333397;108.0078125;-3.125;51.26882361;98.0328125;12.9375;67.08741866;True;False;False;101.7296875;108.0078125;98.0328125
1998-10-13;99.625;101.5078125;-5.3125;44.65220094;108.0078125;-3.125;51.26882361;98.0328125;12.9375;67.08741866;True;False;False;101.5078125;108.0078125;98.0328125
1998-10-14;100.5625;101.2859375;-1.1875;46.29175811;108.0078125;-3.125;51.26882361;98.0328125;12.9375;67.08741866;True;False;False;101.2859375;108.0078125;98.0328125
1998-10-15;105.96875;101.484375;7.15625;54.46007647;108.0078125;-3.125;51.26882361;98.0328125;12.9375;67.08741866;True;False;False;101.484375;108.0078125;98.0328125
1998-10-16;106.0;101.6796875;5.28125;54.50207427;108.0078125;-3.125;51.26882361;98.0328125;12.9375;67.08741866;True;True;False;101.6796875;108.0078125;98.0328125
1998-10-19;106.375;101.896875;7.6875;55.02468578;107.75;0.71875;52.05516553;98.0328125;12.9375;67.08741866;True;False;False;101.896875;107.75;98.0328125
1998-10-20;107.0;102.103125;8.40625;55.91093588;107.75;0.71875;52.05516553;98.0328125;12.9375;67.08741866;True;False;False;102.103125;107.75;98.0328125
1998-10-21;106.625;102.084375;9.5;55.22535116;107.75;0.71875;52.05516553;98.0328125;12.9375;67.08741866;True;False;False;102.084375;107.75;98.0328125
1998-10-22;108.21875;102.2765625;11.625;57.54829005;107.75;0.71875;52.05516553;98.0328125;12.9375;67.08741866;True;False;False;102.2765625;107.75;98.0328125
1998-10-23;106.84375;102.40625;8.3125;54.96505422;107.75;0.71875;52.05516553;98.0328125;12.9375;67.08741866;True;True;False;102.40625;107.75;98.0328125
1998-10-26;107.625;102.528125;7.65625;56.13962871;107.728125;1.4375;54.91278781;98.0328125;12.9375;67.08741866;True;False;False;102.528125;107.728125;98.0328125
1998-10-27;107.0;102.63125;7.375;54.9360686;107.728125;1.4375;54.91278781;98.0328125;12.9375;67.08741866;True;False;False;102.63125;107.728125;98.0328125
1998-10-28;106.8125;102.884375;6.25;54.56756362;107.728125;1.4375;54.91278781;98.0328125;12.9375;67.08741866;True;False;False;102.884375;107.728125;98.0328125
1998-10-29;109.40625;103.4140625;3.4375;58.60114023;107.728125;1.4375;54.91278781;98.0328125;12.9375;67.08741866;True;False;False;103.4140625;107.728125;98.0328125
1998-10-30;110.0;103.878125;4.0;59.46612257;107.728125;1.4375;54.91278781;98.0328125;12.9375;67.08741866;True;True;True;103.878125;107.728125;98.0328125
1998-11-02;111.875;104.5375;5.5;62.09235192;107.93125;10.75;58.32169302;100.0546875;17.8125;69.6328079;True;False;False;104.5375;107.93125;100.0546875
1998-11-03;111.0625;105.1609375;4.0625;60.31429304;107.93125;10.75;58.32169302;100.0546875;17.8125;69.6328079;True;False;False;105.1609375;107.93125;100.0546875
1998-11-04;112.25;105.9171875;5.625;61.98486104;107.93125;10.75;58.32169302;100.0546875;17.8125;69.6328079;True;False;False;105.9171875;107.93125;100.0546875
1998-11-05;113.78125;106.7765625;5.5625;64.03468108;107.93125;10.75;58.32169302;100.0546875;17.8125;69.6328079;True;False;False;106.7765625;107.93125;100.0546875
1998-11-06;114.125;107.55625;7.28125;64.48606271;107.93125;10.75;58.32169302;100.0546875;17.8125;69.6328079;True;True;False;107.55625;107.93125;100.0546875
1998-11-09;113.3125;108.2234375;5.6875;62.53812623;107.9078125;15.46875;57.32193307;100.0546875;17.8125;69.6328079;True;False;False;108.2234375;107.9078125;100.0546875
1998-11-10;113.0;108.8921875;6.0;61.784417;107.9078125;15.46875;57.32193307;100.0546875;17.8125;69.6328079;True;False;False;108.8921875;107.9078125;100.0546875
1998-11-11;112.25;109.4765625;5.4375;59.96327075;107.9078125;15.46875;57.32193307;100.0546875;17.8125;69.6328079;True;False;False;109.4765625;107.9078125;100.0546875
1998-11-12;112.125;109.784375;2.71875;59.65555141;107.9078125;15.46875;57.32193307;100.0546875;17.8125;69.6328079;True;False;False;109.784375;107.9078125;100.0546875
1998-11-13;113.21875;110.1453125;3.21875;61.4720806;107.9078125;15.46875;57.32193307;100.0546875;17.8125;69.6328079;True;True;False;110.1453125;107.9078125;100.0546875
1998-11-16;114.0625;110.5296875;2.1875;62.82777611;107.996875;14.9375;60.02625418;100.0546875;17.8125;69.6328079;True;False;False;110.5296875;107.996875;100.0546875
1998-11-17;114.0625;110.8828125;3.0;62.82777611;107.996875;14.9375;60.02625418;100.0546875;17.8125;69.6328079;True;False;False;110.8828125;107.996875;100.0546875
1998-11-18;114.75;111.2890625;2.5;63.96678504;107.996875;14.9375;60.02625418;100.0546875;17.8125;69.6328079;True;False;False;111.2890625;107.996875;100.0546875
1998-11-19;115.75;111.665625;1.96875;65.57767325;107.996875;14.9375;60.02625418;100.0546875;17.8125;69.6328079;True;False;False;111.665625;107.996875;100.0546875
1998-11-20;116.625;112.1546875;2.5;66.93573229;107.996875;14.9375;60.02625418;100.0546875;17.8125;69.6328079;True;True;False;112.1546875;107.996875;100.0546875
1998-11-23;119.375;112.7421875;6.0625;70.74461956;108.1484375;17.40625;62.15170225;100.0546875;17.8125;69.6328079;True;False;False;112.7421875;108.1484375;100.0546875
1998-11-24;118.625;113.3234375;5.625;68.48541694;108.1484375;17.40625;62.15170225;100.0546875;17.8125;69.6328079;True;False;False;113.3234375;108.1484375;100.0546875
1998-11-25;118.625;113.9140625;6.375;68.48541694;108.1484375;17.40625;62.15170225;100.0546875;17.8125;69.6328079;True;False;False;113.9140625;108.1484375;100.0546875
1998-11-27;119.5;114.41875;7.375;69.72883258;108.1484375;17.40625;62.15170225;100.0546875;17.8125;69.6328079;True;True;False;114.41875;108.1484375;100.0546875
1998-11-30;116.125;114.725;2.90625;60.12175243;108.1390625;14.125;60.82294074;100.0546875;17.8125;69.6328079;True;False;True;114.725;108.1390625;100.0546875
1998-12-01;117.625;115.0125;3.5625;62.53087738;108.1390625;14.125;60.82294074;102.215625;18.1875;72.27478054;True;False;False;115.0125;108.1390625;102.215625
1998-12-02;117.28125;115.3234375;3.21875;61.6349129;108.1390625;14.125;60.82294074;102.215625;18.1875;72.27478054;True;False;False;115.3234375;108.1390625;102.215625
1998-12-03;115.34375;115.478125;0.59375;56.81695982;108.1390625;14.125;60.82294074;102.215625;18.1875;72.27478054;True;False;False;115.478125;108.1390625;102.215625
1998-12-04;118.375;115.7078125;2.625;61.73113571;108.1390625;14.125;60.82294074;102.215625;18.1875;72.27478054;True;True;False;115.7078125;108.1390625;102.215625
1998-12-07;118.9375;115.9484375;2.3125;62.56127057;108.290625;16.40625;59.34278065;102.215625;18.1875;72.27478054;True;False;False;115.9484375;108.290625;102.215625
1998-12-08;118.40625;116.203125;-0.96875;61.2438297;108.290625;16.40625;59.34278065;102.215625;18.1875;72.27478054;True;False;False;116.203125;108.290625;102.215625
1998-12-09;118.625;116.484375;;61.59350796;108.290625;16.40625;59.34278065;102.215625;18.1875;72.27478054;True;False;False;116.484375;108.290625;102.215625
1998-12-10;116.89062;116.716406;-1.73438;57.29028125;108.290625;16.40625;59.34278065;102.215625;18.1875;72.27478054;True;False;False;116.716406;108.290625;102.215625
1998-12-11;117.125;116.966406;-2.375;57.7095258;108.290625;16.40625;59.34278065;102.215625;18.1875;72.27478054;True;True;False;116.966406;108.290625;102.215625
1998-12-14;113.75;116.9929685;-2.375;50.25137442;108.6265625;19.96875;60.45431369;102.215625;18.1875;72.27478054;True;False;False;116.9929685;108.6265625;102.215625
1998-12-15;116.6875;117.1242185;-0.9375;55.50639781;108.6265625;19.96875;60.45431369;102.215625;18.1875;72.27478054;True;False;False;117.12421850000001;108.6265625;102.215625
1998-12-16;116.53125;117.247656;-0.75;55.18085103;108.6265625;19.96875;60.45431369;102.215625;18.1875;72.27478054;True;False;False;117.247656;108.6265625;102.215625
1998-12-17;118.39062;117.429687;3.04687;58.24108521;108.6265625;19.96875;60.45431369;102.215625;18.1875;72.27478054;True;False;False;117.42968700000002;108.6265625;102.215625
1998-12-18;118.5;117.567187;0.125;58.41646272;108.6265625;19.96875;60.45431369;102.215625;18.1875;72.27478054;True;True;False;117.56718700000002;108.6265625;102.215625
1998-12-21;120.15625;117.7437495;1.21875;61.01932566;109.3046875;16.6875;63.63357846;102.215625;18.1875;72.27478054;True;False;False;117.7437495;109.3046875;102.215625
1998-12-22;120.6875;117.8093745;2.28125;61.8241134;109.3046875;16.6875;63.63357846;102.215625;18.1875;72.27478054;True;False;False;117.80937450000002;109.3046875;102.215625
1998-12-23;123.21875;118.039062;4.59375;65.39813304;109.3046875;16.6875;63.63357846;102.215625;18.1875;72.27478054;True;False;False;118.03906200000002;109.3046875;102.215625
1998-12-24;122.6875;118.242187;5.79688;64.07617526;109.3046875;16.6875;63.63357846;102.215625;18.1875;72.27478054;True;True;False;118.24218700000002;109.3046875;102.215625
1998-12-28;122.375;118.385937;5.25;63.28604164;110.1640625;16.46875;64.08606438;102.215625;18.1875;72.27478054;True;False;False;118.38593700000001;110.1640625;102.215625
1998-12-29;124.3125;118.795312;10.5625;66.01427486;110.1640625;16.46875;64.08606438;102.215625;18.1875;72.27478054;True;False;False;118.79531200000001;110.1640625;102.215625
1998-12-30;123.3125;119.079687;6.625;63.45869754;110.1640625;16.46875;64.08606438;102.215625;18.1875;72.27478054;True;False;False;119.079687;110.1640625;102.215625
1998-12-31;123.3125;119.3812495;6.78125;63.45869754;110.1640625;16.46875;64.08606438;102.215625;18.1875;72.27478054;True;True;True;119.38124950000001;110.1640625;102.215625
1999-01-04;123.03125;119.7656245;4.64063;62.70598134;111.1234375;17.75;67.13459874;104.340625;17.71875;73.72534478;True;False;False;119.76562450000002;111.1234375;104.340625
1999-01-05;124.4375;120.0687495;5.9375;64.8922447;111.1234375;17.75;67.13459874;104.340625;17.71875;73.72534478;True;False;False;120.06874950000001;111.1234375;104.340625
1999-01-06;127.4375;120.4937495;7.28125;68.96727817;111.1234375;17.75;67.13459874;104.340625;17.71875;73.72534478;True;False;False;120.4937495;111.1234375;104.340625
1999-01-07;126.8125;120.914062;6.125;67.25950631;111.1234375;17.75;67.13459874;104.340625;17.71875;73.72534478;True;False;False;120.91406200000002;111.1234375;104.340625
1999-01-08;127.75;121.370312;4.53125;68.48846391;111.1234375;17.75;67.13459874;104.340625;17.71875;73.72534478;True;True;False;121.37031200000001;111.1234375;104.340625
1999-01-11;126.53125;121.8523435;3.84375;65.15035052;112.1734375;10.25;62.87259166;104.340625;17.71875;73.72534478;True;False;False;121.8523435;112.1734375;104.340625
1999-01-12;124.25;122.2085935;1.875;59.45501034;112.1734375;10.25;62.87259166;104.340625;17.71875;73.72534478;True;False;False;122.2085935;112.1734375;104.340625
1999-01-13;123.375;122.6898435;-0.9375;57.43297521;112.1734375;10.25;62.87259166;104.340625;17.71875;73.72534478;True;False;False;122.68984350000001;112.1734375;104.340625
1999-01-14;121.21875;122.916406;-2.09375;52.78768143;112.1734375;10.25;62.87259166;104.340625;17.71875;73.72534478;True;False;False;122.91640600000001;112.1734375;104.340625
1999-01-15;124.375;123.3085935;1.0625;58.00781831;112.1734375;10.25;62.87259166;104.340625;17.71875;73.72534478;True;True;False;123.3085935;112.1734375;104.340625
1999-01-19;125.1875;123.6484375;2.15625;59.22637887;113.4140625;9.34375;60.69965277;104.340625;17.71875;73.72534478;True;False;False;123.6484375;113.4140625;104.340625
