time,Date,Close,MM_Daily_20_exp,MoM_Daily_10_exp,RSI_Daily_21_exp,MM_Weekly_20_exp,MoM_Weekly_10_exp,RSI_Weekly_21_exp,MM_Monthly_20_exp,MoM_Monthly_10_exp,RSI_Monthly_21_exp
2000-03-16T14:30:00Z,2000-3-16,146.344,138.00468700000008,7.8125,58.594017973766135,141.72324149999992,57.432232422786953,1.1875,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-17T14:30:00Z,2000-3-17,146.938,138.43749950000011,5.8125,59.221183662245558,141.72324149999992,57.432232422786953,1.1875,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-20T14:30:00Z,2000-3-20,146.781,139.0109370000001,6.96875,58.974359236836463,142.50761649999993,61.28749572172584,6.59375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-21T14:30:00Z,2000-3-21,149.188,139.7218745000001,12.140629999999987,61.564668967546375,142.50761649999993,61.28749572172584,6.59375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-22T14:30:00Z,2000-3-22,150.094,140.39843700000011,13.21875,62.500964589060082,142.50761649999993,61.28749572172584,6.59375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-23T14:30:00Z,2000-3-23,152.500,141.33281200000013,11.625,64.885742202420516,142.50761649999993,61.28749572172584,6.59375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-24T14:30:00Z,2000-3-24,153.562,142.34453100000013,13.375,65.891442623386069,142.50761649999993,61.28749572172584,6.59375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-27T14:30:00Z,2000-3-27,151.938,143.13515600000011,13.34375,62.99410711540002,143.03886649999993,58.606048700114798,5.9375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-28T14:30:00Z,2000-3-28,151.062,143.81640600000011,14.4375,61.466017463880284,143.03886649999993,58.606048700114798,5.9375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-29T14:30:00Z,2000-3-29,151.219,144.45546850000014,11.40625,61.640488463926296,143.03886649999993,58.606048700114798,5.9375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-30T14:30:00Z,2000-3-30,148.688,144.96328100000014,2.34375,57.232632541472697,143.03886649999993,58.606048700114798,5.9375,128.57499949999999,20.171879999999987,69.907534491443826
2000-03-31T14:30:00Z,2000-3-31,150.375,145.42578100000014,3.4375,59.271360425451903,143.03886649999993,58.606048700114798,5.9375,128.57499949999999,20.171879999999987,69.907534491443826
2000-04-03T13:30:00Z,2000-4-03,151.250,145.99765600000012,4.46875,60.301681139192951,143.48593699999992,59.230361515312111,15.5625,131.029687,8.09375,66.171452987183287
2000-04-04T13:30:00Z,2000-4-04,145.750,146.43281250000013,-3.4375,51.674094354963657,143.48593699999992,59.230361515312111,15.5625,131.029687,8.09375,66.171452987183287
2000-04-05T13:30:00Z,2000-4-05,149.188,147.04843750000012,-0.90625,55.822056012362225,143.48593699999992,59.230361515312111,15.5625,131.029687,8.09375,66.171452987183287
2000-04-06T13:30:00Z,2000-4-06,150.484,147.52890600000012,-2.0156299999999874,57.274776660748117,143.48593699999992,59.230361515312111,15.5625,131.029687,8.09375,66.171452987183287
2000-04-07T13:30:00Z,2000-4-07,151.438,148.09140600000012,-2.125,58.332136560330092,143.48593699999992,59.230361515312111,15.5625,131.029687,8.09375,66.171452987183287
2000-04-10T13:30:00Z,2000-4-10,150.844,148.70390600000013,-1.09375,57.40292774762225,143.33593699999992,49.577861349782758,-4.21875,131.029687,8.09375,66.171452987183287
2000-04-11T13:30:00Z,2000-4-11,150.406,149.39296850000011,-0.65625,56.704078555400564,143.33593699999992,49.577861349782758,-4.21875,131.029687,8.09375,66.171452987183287
2000-04-12T13:30:00Z,2000-4-12,146.281,149.71640600000012,-4.9375,50.604826780504204,143.33593699999992,49.577861349782758,-4.21875,131.029687,8.09375,66.171452987183287
2000-04-13T13:30:00Z,2000-4-13,144.250,149.61171850000011,-4.4375,47.9387206821958,143.33593699999992,49.577861349782758,-4.21875,131.029687,8.09375,66.171452987183287
2000-04-14T13:30:00Z,2000-4-14,138.375,149.18359350000011,-12,41.32649260402691,143.33593699999992,49.577861349782758,-4.21875,131.029687,8.09375,66.171452987183287
2000-04-17T13:30:00Z,2000-4-17,140.750,148.88203100000013,-10.5,44.571668441030639,143.33437449999991,52.930575939030327,5.125,131.029687,8.09375,66.171452987183287
2000-04-18T13:30:00Z,2000-4-18,144.469,148.64609350000012,-1.28125,49.19178360222115,143.33437449999991,52.930575939030327,5.125,131.029687,8.09375,66.171452987183287
2000-04-19T13:30:00Z,2000-4-19,143.125,148.29765600000013,-6.0625,47.683779714954888,143.33437449999991,52.930575939030327,5.125,131.029687,8.09375,66.171452987183287
2000-04-20T13:30:00Z,2000-4-20,143.812,147.86328100000011,-6.6718700000000126,48.531389303884318,143.33437449999991,52.930575939030327,5.125,131.029687,8.09375,66.171452987183287
2000-04-24T13:30:00Z,2000-4-24,142.250,147.29765600000013,-9.1875,46.724863515797196,143.49531199999993,53.692394508107014,9.78125,131.029687,8.09375,66.171452987183287
2000-04-25T13:30:00Z,2000-4-25,148.156,147.10859350000013,-2.6875,53.582635192450383,143.49531199999993,53.692394508107014,9.78125,131.029687,8.09375,66.171452987183287
2000-04-26T13:30:00Z,2000-4-26,146.484,146.8796870000001,-3.9218799999999874,51.60812619457954,143.49531199999993,53.692394508107014,9.78125,131.029687,8.09375,66.171452987183287
2000-04-27T13:30:00Z,2000-4-27,146.000,146.61874950000012,-0.28125,51.036024389012184,143.49531199999993,53.692394508107014,9.78125,131.029687,8.09375,66.171452987183287
2000-04-28T13:30:00Z,2000-4-28,145.094,146.43906200000012,0.84375,49.948257950048401,143.49531199999993,53.692394508107014,9.78125,131.029687,8.09375,66.171452987183287
2000-05-01T13:30:00Z,2000-5-01,147.062,146.27343700000011,8.6875,52.268818242494568,143.53749949999991,52.602229425459647,10.203129999999987,133.08281199999999,10.0625,64.605469783022301
2000-05-02T13:30:00Z,2000-5-02,144.125,145.91718700000013,3.375,48.729328265335113,143.53749949999991,52.602229425459647,10.203129999999987,133.08281199999999,10.0625,64.605469783022301
2000-05-03T13:30:00Z,2000-5-03,141.625,145.71093700000011,-2.84375,45.948822350562196,143.53749949999991,52.602229425459647,10.203129999999987,133.08281199999999,10.0625,64.605469783022301
2000-05-04T13:30:00Z,2000-5-04,141.812,145.34218700000014,-1.3125,46.190614387779362,143.53749949999991,52.602229425459647,10.203129999999987,133.08281199999999,10.0625,64.605469783022301
2000-05-05T13:30:00Z,2000-5-05,143.531,144.99453100000011,-0.28125,48.411815176634576,143.53749949999991,52.602229425459647,10.203129999999987,133.08281199999999,10.0625,64.605469783022301
2000-05-08T13:30:00Z,2000-5-08,142.453,144.54531200000011,0.20312000000001262,47.130432266640184,143.35390599999991,52.091380489782154,1.6875,133.08281199999999,10.0625,64.605469783022301
2000-05-09T13:30:00Z,2000-5-09,141.312,144.06874950000011,-6.84375,45.784253160272399,143.35390599999991,52.091380489782154,1.6875,133.08281199999999,10.0625,64.605469783022301
2000-05-10T13:30:00Z,2000-5-10,138.125,143.45468700000009,-8.3593700000000126,42.243769479629108,143.35390599999991,52.091380489782154,1.6875,133.08281199999999,10.0625,64.605469783022301
2000-05-11T13:30:00Z,2000-5-11,141.281,143.20468700000009,-4.71875,46.541816488812024,143.35390599999991,52.091380489782154,1.6875,133.08281199999999,10.0625,64.605469783022301
2000-05-12T13:30:00Z,2000-5-12,142.812,143.13281200000011,-2.28125,48.494318384979792,143.35390599999991,52.091380489782154,1.6875,133.08281199999999,10.0625,64.605469783022301
2000-05-15T13:30:00Z,2000-5-15,145.281,143.47812450000009,-1.78125,51.493465862412435,143.06640599999994,50.87341644263919,0.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-16T13:30:00Z,2000-5-16,146.562,143.7687495000001,2.4375,52.985306245507815,143.06640599999994,50.87341644263919,0.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-17T13:30:00Z,2000-5-17,145.156,143.80312450000008,3.53125,51.171591456274413,143.06640599999994,50.87341644263919,0.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-18T13:30:00Z,2000-5-18,143.812,143.83749950000009,2,49.472477731191105,143.06640599999994,50.87341644263919,0.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-19T13:30:00Z,2000-5-19,141.125,143.70312450000009,-2.40625,46.24767798250712,143.06640599999994,50.87341644263919,0.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-22T13:30:00Z,2000-5-22,140.062,143.59374950000009,-2.3906200000000126,45.02923988345519,142.67890599999993,48.661105769906321,-8.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-23T13:30:00Z,2000-5-23,138.000,143.08593700000009,-3.3125,42.734434716362216,142.67890599999993,48.661105769906321,-8.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-24T13:30:00Z,2000-5-24,140.250,142.77421850000007,2.125,45.892949564196911,142.67890599999993,48.661105769906321,-8.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-25T13:30:00Z,2000-5-25,137.844,142.3664060000001,-3.4375,43.216340831916796,142.67890599999993,48.661105769906321,-8.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-26T13:30:00Z,2000-5-26,138.000,142.01171850000009,-4.8125,43.441250072848092,142.67890599999993,48.661105769906321,-8.9375,133.08281199999999,10.0625,64.605469783022301
2000-05-30T13:30:00Z,2000-5-30,142.719,141.79453100000006,-2.5625,49.752232068814983,142.72265599999994,55.116747031839061,-5.71875,133.08281199999999,10.0625,64.605469783022301
2000-05-31T13:30:00Z,2000-5-31,142.812,141.72890600000008,-3.75,49.868923180984126,142.72265599999994,55.116747031839061,-5.71875,133.08281199999999,10.0625,64.605469783022301
2000-06-01T13:30:00Z,2000-6-01,145.312,141.91328100000007,0.15625,52.929662535983894,142.72265599999994,55.116747031839061,-5.71875,134.84687449999998,13.21875,65.532345885944807
2000-06-02T13:30:00Z,2000-6-02,147.844,142.21484350000009,4.03125,55.79871531350247,142.72265599999994,55.116747031839061,-5.71875,134.84687449999998,13.21875,65.532345885944807
2000-06-05T13:30:00Z,2000-6-05,147.125,142.39453100000009,6,54.802791712768276,142.83046849999994,54.207892991853356,-3.78125,134.84687449999998,13.21875,65.532345885944807
2000-06-06T13:30:00Z,2000-6-06,146.469,142.59531250000009,6.40625,53.880821707689641,142.83046849999994,54.207892991853356,-3.78125,134.84687449999998,13.21875,65.532345885944807
2000-06-07T13:30:00Z,2000-6-07,147.484,142.90390600000009,9.4843700000000126,55.108073238947895,142.83046849999994,54.207892991853356,-3.78125,134.84687449999998,13.21875,65.532345885944807
2000-06-08T13:30:00Z,2000-6-08,146.906,143.3429685000001,6.65625,54.245312672080708,142.83046849999994,54.207892991853356,-3.78125,134.84687449999998,13.21875,65.532345885944807
2000-06-09T13:30:00Z,2000-6-09,146.594,143.60859350000013,8.75,53.767545180873206,142.83046849999994,54.207892991853356,-3.78125,134.84687449999998,13.21875,65.532345885944807
2000-06-12T13:30:00Z,2000-6-12,144.875,143.71171850000013,6.875,51.165107957130608,143.36640599999993,54.207892991853356,-4.84375,134.84687449999998,13.21875,65.532345885944807
2000-06-13T13:30:00Z,2000-6-13,147.594,143.82734350000013,4.875,54.798860115190877,143.36640599999993,54.207892991853356,-4.84375,134.84687449999998,13.21875,65.532345885944807
2000-06-14T13:30:00Z,2000-6-14,147.844,143.89140600000013,5.03125,55.121282762278234,143.36640599999993,54.207892991853356,-4.84375,134.84687449999998,13.21875,65.532345885944807
2000-06-15T13:30:00Z,2000-6-15,148.156,144.04140600000011,2.84375,55.537546793181193,143.36640599999993,54.207892991853356,-4.84375,134.84687449999998,13.21875,65.532345885944807
2000-06-16T13:30:00Z,2000-6-16,146.594,144.18046850000013,-1.25,52.958702674657054,143.36640599999993,54.207892991853356,-4.84375,134.84687449999998,13.21875,65.532345885944807
2000-06-19T13:30:00Z,2000-6-19,148.469,144.54765600000013,1.34375,55.55882894266945,143.45546849999994,52.513332414612002,6,134.84687449999998,13.21875,65.532345885944807
2000-06-20T13:30:00Z,2000-6-20,147.938,144.94140600000011,1.46875,54.660010796824778,143.45546849999994,52.513332414612002,6,134.84687449999998,13.21875,65.532345885944807
2000-06-21T13:30:00Z,2000-6-21,147.844,145.43359350000011,0.35937999999998738,54.496649120925277,143.45546849999994,52.513332414612002,6,134.84687449999998,13.21875,65.532345885944807
2000-06-22T13:30:00Z,2000-6-22,145.625,145.7023435000001,-1.28125,50.72905886249773,143.45546849999994,52.513332414612002,6,134.84687449999998,13.21875,65.532345885944807
2000-06-23T13:30:00Z,2000-6-23,144.375,146.02890600000012,-2.21875,48.735935787458011,143.45546849999994,52.513332414612002,6,134.84687449999998,13.21875,65.532345885944807
2000-06-26T13:30:00Z,2000-6-26,146.234,146.44062450000013,1.3593700000000126,51.699883872038285,143.78515599999997,53.141551926132344,1.46875,134.84687449999998,13.21875,65.532345885944807
2000-06-27T13:30:00Z,2000-6-27,145.156,146.56249950000011,-2.4375,49.941906589757707,143.78515599999997,53.141551926132344,1.46875,134.84687449999998,13.21875,65.532345885944807
2000-06-28T13:30:00Z,2000-6-28,145.562,146.69999950000013,-2.28125,50.60642908334907,143.78515599999997,53.141551926132344,1.46875,134.84687449999998,13.21875,65.532345885944807
2000-06-29T13:30:00Z,2000-6-29,144.188,146.64374950000013,-3.96875,48.326509979895093,143.78515599999997,53.141551926132344,1.46875,134.84687449999998,13.21875,65.532345885944807
2000-06-30T13:30:00Z,2000-6-30,145.281,146.51562450000011,-1.3125,50.200400695195533,143.78515599999997,53.141551926132344,1.46875,134.84687449999998,13.21875,65.532345885944807
2000-07-03T13:30:00Z,2000-7-03,147.281,146.52343700000011,-1.1875,53.442088476311589,144.42421849999994,55.078114413904508,3,136.185937,14.15625,63.843545460390985
2000-07-05T13:30:00Z,2000-7-05,144.625,146.43124950000012,-3.3125,48.994534549244285,144.42421849999994,55.078114413904508,3,136.185937,14.15625,63.843545460390985
2000-07-06T13:30:00Z,2000-7-06,145.750,146.34453100000013,-2.09375,50.81484199675635,144.42421849999994,55.078114413904508,3,136.185937,14.15625,63.843545460390985
2000-07-07T13:30:00Z,2000-7-07,148.094,146.40390600000012,2.46875,54.376594909712772,144.42421849999994,55.078114413904508,3,136.185937,14.15625,63.843545460390985
2000-07-10T13:30:00Z,2000-7-10,147.844,146.46640600000015,3.46875,53.93912155221328,145.32031249999994,57.16413833803923,7.71875,136.185937,14.15625,63.843545460390985
2000-07-11T13:30:00Z,2000-7-11,148.156,146.63046850000015,1.9218799999999874,54.420414265550761,145.32031249999994,57.16413833803923,7.71875,136.185937,14.15625,63.843545460390985
2000-07-12T13:30:00Z,2000-7-12,149.125,146.70703100000014,3.96875,55.919660590742176,145.32031249999994,57.16413833803923,7.71875,136.185937,14.15625,63.843545460390985
2000-07-13T13:30:00Z,2000-7-13,149.781,146.80390600000015,4.21875,56.927405361492603,145.32031249999994,57.16413833803923,7.71875,136.185937,14.15625,63.843545460390985
2000-07-14T13:30:00Z,2000-7-14,151.250,146.95859350000015,7.0625,59.123481461106174,145.32031249999994,57.16413833803923,7.71875,136.185937,14.15625,63.843545460390985
2000-07-17T13:30:00Z,2000-7-17,151.000,147.17890600000015,5.71875,58.589595769956972,145.64843749999994,54.182251669433803,4.875,136.185937,14.15625,63.843545460390985
2000-07-18T13:30:00Z,2000-7-18,149.766,147.24374950000015,2.4843700000000126,55.96938064135508,145.64843749999994,54.182251669433803,4.875,136.185937,14.15625,63.843545460390985
2000-07-19T13:30:00Z,2000-7-19,148.688,147.28124950000017,4.0625,53.764331738605861,145.64843749999994,54.182251669433803,4.875,136.185937,14.15625,63.843545460390985
2000-07-20T13:30:00Z,2000-7-20,150.625,147.42031200000017,4.875,56.963715951045046,145.64843749999994,54.182251669433803,4.875,136.185937,14.15625,63.843545460390985
2000-07-21T13:30:00Z,2000-7-21,147.688,147.52343700000014,-0.40625,51.311374724628799,145.64843749999994,54.182251669433803,4.875,136.185937,14.15625,63.843545460390985
2000-07-24T13:30:00Z,2000-7-24,146.844,147.64687450000014,-1,49.820426005764809,145.74374999999992,49.891516996648988,0.96875,136.185937,14.15625,63.843545460390985
2000-07-25T13:30:00Z,2000-7-25,147.312,147.70078100000015,-0.84375,50.656786062377051,145.74374999999992,49.891516996648988,0.96875,136.185937,14.15625,63.843545460390985
2000-07-26T13:30:00Z,2000-7-26,145.875,147.73671850000014,-3.25,48.076572333623609,145.74374999999992,49.891516996648988,0.96875,136.185937,14.15625,63.843545460390985
2000-07-27T13:30:00Z,2000-7-27,145.375,147.72734350000013,-4.40625,47.198564700798102,145.74374999999992,49.891516996648988,0.96875,136.185937,14.15625,63.843545460390985
2000-07-28T13:30:00Z,2000-7-28,142.094,147.62265600000018,-9.15625,41.922926525854599,145.74374999999992,49.891516996648988,0.96875,136.185937,14.15625,63.843545460390985
2000-07-31T13:30:00Z,2000-7-31,142.906,147.50390600000014,-8.09375,43.563074034095656,145.71562499999993,52.889629759687537,8.375,136.185937,14.15625,63.843545460390985
2000-08-01T13:30:00Z,2000-8-01,143.875,147.33359350000015,-5.8906200000000126,45.490287068686541,145.71562499999993,52.889629759687537,8.375,137.63749949999999,15.34375,67.35379483223295
2000-08-02T13:30:00Z,2000-8-02,144.594,147.33203100000014,-4.09375,46.902803176524877,145.71562499999993,52.889629759687537,8.375,137.63749949999999,15.34375,67.35379483223295
2000-08-03T13:30:00Z,2000-8-03,145.594,147.32421850000014,-5.03125,48.839517597787122,145.71562499999993,52.889629759687537,8.375,137.63749949999999,15.34375,67.35379483223295
2000-08-04T13:30:00Z,2000-8-04,146.375,147.23828100000014,-1.3125,50.325809529499949,145.71562499999993,52.889629759687537,8.375,137.63749949999999,15.34375,67.35379483223295
2000-08-07T13:30:00Z,2000-8-07,148.125,147.25234350000014,1.28125,53.502921171988454,145.40390599999995,53.539441313692926,-0.51562999999998738,137.63749949999999,15.34375,67.35379483223295
2000-08-08T13:30:00Z,2000-8-08,148.688,147.27890600000015,1.375,54.485406610149084,145.40390599999995,53.539441313692926,-0.51562999999998738,137.63749949999999,15.34375,67.35379483223295
2000-08-09T13:30:00Z,2000-8-09,147.438,147.19453100000015,1.5625,51.925310102750466,145.40390599999995,53.539441313692926,-0.51562999999998738,137.63749949999999,15.34375,67.35379483223295
2000-08-10T13:30:00Z,2000-8-10,146.719,147.04140600000014,1.34375,50.492912111214935,145.40390599999995,53.539441313692926,-0.51562999999998738,137.63749949999999,15.34375,67.35379483223295
2000-08-11T13:30:00Z,2000-8-11,147.328,146.84531200000015,5.2343700000000126,51.679522997403183,145.40390599999995,53.539441313692926,-0.51562999999998738,137.63749949999999,15.34375,67.35379483223295
2000-08-14T13:30:00Z,2000-8-14,149.281,146.75937450000015,6.375,55.286312637453236,145.36953099999994,55.147483136202645,3.09375,137.63749949999999,15.34375,67.35379483223295
2000-08-15T13:30:00Z,2000-8-15,149.156,146.72890600000014,5.28125,55.010380420486264,145.36953099999994,55.147483136202645,3.09375,137.63749949999999,15.34375,67.35379483223295
2000-08-16T13:30:00Z,2000-8-16,148.625,146.72578100000015,4.03125,53.811871932692121,145.36953099999994,55.147483136202645,3.09375,137.63749949999999,15.34375,67.35379483223295
2000-08-17T13:30:00Z,2000-8-17,150.188,146.70390600000013,4.59375,56.723644986136549,145.36953099999994,55.147483136202645,3.09375,137.63749949999999,15.34375,67.35379483223295
2000-08-18T13:30:00Z,2000-8-18,149.688,146.80390600000015,3.3125,55.547048820445212,145.36953099999994,55.147483136202645,3.09375,137.63749949999999,15.34375,67.35379483223295
2000-08-21T13:30:00Z,2000-8-21,150.562,146.98984350000015,2.4375,57.179145842203667,145.36015599999993,56.201585370870106,4.65625,137.63749949999999,15.34375,67.35379483223295
2000-08-22T13:30:00Z,2000-8-22,150.312,147.13984350000015,1.625,56.556204882594464,145.36015599999993,56.201585370870106,4.65625,137.63749949999999,15.34375,67.35379483223295
2000-08-23T13:30:00Z,2000-8-23,150.844,147.38828100000012,3.40625,57.587194886327708,145.36015599999993,56.201585370870106,4.65625,137.63749949999999,15.34375,67.35379483223295
2000-08-24T13:30:00Z,2000-8-24,151.312,147.68515600000012,4.59375,58.499647089645471,145.36015599999993,56.201585370870106,4.65625,137.63749949999999,15.34375,67.35379483223295
2000-08-25T13:30:00Z,2000-8-25,151.250,148.14296850000011,3.9218799999999874,58.323980843195585,145.36015599999993,56.201585370870106,4.65625,137.63749949999999,15.34375,67.35379483223295
2000-08-28T13:30:00Z,2000-8-28,151.766,148.58593700000011,2.4843700000000126,59.380574237547357,146.06015599999995,56.966173716221334,8,137.63749949999999,15.34375,67.35379483223295
2000-08-29T13:30:00Z,2000-8-29,151.797,148.98203050000012,2.6406200000000126,59.446002426510205,146.06015599999995,56.966173716221334,8,137.63749949999999,15.34375,67.35379483223295
2000-08-30T13:30:00Z,2000-8-30,150.344,149.26953050000014,1.71875,55.111732623052994,146.06015599999995,56.966173716221334,8,137.63749949999999,15.34375,67.35379483223295
2000-08-31T13:30:00Z,2000-8-31,152.344,149.60703050000012,2.15625,59.390678873564241,146.06015599999995,56.966173716221334,8,137.63749949999999,15.34375,67.35379483223295
2000-09-01T13:30:00Z,2000-9-01,152.375,149.90703050000013,2.6875,59.454089256176943,146.06015599999995,56.966173716221334,8,138.435937,4.2343799999999874,61.556655874666376
2000-09-05T13:30:00Z,2000-9-05,151.281,150.06484300000014,0.71875,56.227520526484639,146.36015599999996,54.683084223221812,4.53125,138.435937,4.2343799999999874,61.556655874666376
2000-09-06T13:30:00Z,2000-9-06,149.781,150.11953050000014,-0.53125,52.151916744665776,146.36015599999996,54.683084223221812,4.53125,138.435937,4.2343799999999874,61.556655874666376
2000-09-07T13:30:00Z,2000-9-07,150.844,150.2898430000001,0,54.599463449843995,146.36015599999996,54.683084223221812,4.53125,138.435937,4.2343799999999874,61.556655874666376
2000-09-08T13:30:00Z,2000-9-08,149.812,150.4445305000001,-1.5,51.894199874845405,146.36015599999996,54.683084223221812,4.53125,138.435937,4.2343799999999874,61.556655874666376
2000-09-11T13:30:00Z,2000-9-11,149.594,150.5578120000001,-1.65625,51.327768897676314,146.41015599999997,51.535790773455474,-2,138.435937,4.2343799999999874,61.556655874666376
2000-09-12T13:30:00Z,2000-9-12,148.469,150.51718700000009,-3.2968700000000126,48.470821053075582,146.41015599999997,51.535790773455474,-2,138.435937,4.2343799999999874,61.556655874666376
2000-09-13T13:30:00Z,2000-9-13,148.891,150.50390550000012,-2.90625,49.575925385713724,146.41015599999997,51.535790773455474,-2,138.435937,4.2343799999999874,61.556655874666376
2000-09-14T13:30:00Z,2000-9-14,148.469,150.49609300000009,-1.875,48.48413562863761,146.41015599999997,51.535790773455474,-2,138.435937,4.2343799999999874,61.556655874666376
2000-09-15T13:30:00Z,2000-9-15,146.094,150.29140550000008,-6.25,42.899501776478182,146.41015599999997,51.535790773455474,-2,138.435937,4.2343799999999874,61.556655874666376
2000-09-18T13:30:00Z,2000-9-18,144.656,150.03984300000008,-7.71875,39.973335667092307,146.49765599999995,50.864188676433386,-5.96875,138.435937,4.2343799999999874,61.556655874666376
2000-09-19T13:30:00Z,2000-9-19,145.969,149.81015550000009,-5.3125,43.657695920965764,146.49765599999995,50.864188676433386,-5.96875,138.435937,4.2343799999999874,61.556655874666376
2000-09-20T13:30:00Z,2000-9-20,144.891,149.53906150000009,-4.8906299999999874,41.462686281716138,146.49765599999995,50.864188676433386,-5.96875,138.435937,4.2343799999999874,61.556655874666376
2000-09-21T13:30:00Z,2000-9-21,145.188,149.25624900000008,-5.65625,42.301449985879046,146.49765599999995,50.864188676433386,-5.96875,138.435937,4.2343799999999874,61.556655874666376
2000-09-22T13:30:00Z,2000-9-22,145.281,148.95468650000009,-4.53125,42.574280486384559,146.49765599999995,50.864188676433386,-5.96875,138.435937,4.2343799999999874,61.556655874666376
2000-09-25T13:30:00Z,2000-9-25,144.156,148.59999900000008,-5.4375,40.18034612155504,146.53828099999996,49.483934273220363,-4.0625,138.435937,4.2343799999999874,61.556655874666376
2000-09-26T13:30:00Z,2000-9-26,142.406,148.1320305000001,-6.0625,36.800524671620543,146.53828099999996,49.483934273220363,-4.0625,138.435937,4.2343799999999874,61.556655874666376
2000-09-27T13:30:00Z,2000-9-27,143.156,147.6999995000001,-5.7343700000000126,39.105522428130598,146.53828099999996,49.483934273220363,-4.0625,138.435937,4.2343799999999874,61.556655874666376
2000-09-28T13:30:00Z,2000-9-28,146.125,147.4890620000001,-2.34375,47.121200773571658,146.53828099999996,49.483934273220363,-4.0625,138.435937,4.2343799999999874,61.556655874666376
2000-09-29T13:30:00Z,2000-9-29,143.625,147.05312450000011,-2.46875,42.208523718147489,146.53828099999996,49.483934273220363,-4.0625,138.435937,4.2343799999999874,61.556655874666376
2000-10-02T13:30:00Z,2000-10-02,143.844,146.62656200000009,-0.8125,42.756829591731012,146.53515599999997,47.394621953932379,-1.03125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-03T13:30:00Z,2000-10-03,142.500,146.18749950000011,-3.46875,40.291193618936241,146.53515599999997,47.394621953932379,-1.03125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-04T13:30:00Z,2000-10-04,143.688,145.88281200000011,-1.2031200000000126,43.323883400433907,146.53515599999997,47.394621953932379,-1.03125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-05T13:30:00Z,2000-10-05,144.188,145.54999950000013,-1,44.568601821264942,146.53515599999997,47.394621953932379,-1.03125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-06T13:30:00Z,2000-10-06,141.062,145.11249950000013,-4.21875,38.954300040861106,146.53515599999997,47.394621953932379,-1.03125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-09T13:30:00Z,2000-10-09,140.000,144.63281200000011,-4.15625,37.277867730874746,146.51328099999995,44.688611476187887,-8.8125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-10T13:30:00Z,2000-10-10,137.688,144.09374950000011,-4.71875,33.939891997211248,146.51328099999995,44.688611476187887,-8.8125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-11T13:30:00Z,2000-10-11,136.531,143.47578100000015,-6.625,32.416011224160329,146.51328099999995,44.688611476187887,-8.8125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-12T13:30:00Z,2000-10-12,133.125,142.70859350000015,-13,28.462942201565141,146.51328099999995,44.688611476187887,-8.8125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-13T13:30:00Z,2000-10-13,137.562,142.28203100000013,-6.0625,38.690132690342836,146.51328099999995,44.688611476187887,-8.8125,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-16T13:30:00Z,2000-10-16,138.188,141.95859350000015,-5.65625,39.959537816556796,146.11640599999996,46.823393652121474,-7.4218700000000126,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-17T13:30:00Z,2000-10-17,134.750,141.39765600000015,-7.75,35.691865129984336,146.11640599999996,46.823393652121474,-7.4218700000000126,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-18T13:30:00Z,2000-10-18,134.250,140.86562500000014,-9.4375,35.119029855049888,146.11640599999996,46.823393652121474,-7.4218700000000126,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-19T13:30:00Z,2000-10-19,139.281,140.57031250000017,-4.90625,44.525915169598449,146.11640599999996,46.823393652121474,-7.4218700000000126,139.40546799999998,-3.9218799999999874,61.130920863715936
2000-10-20T13:30:00Z,2000-10-20,139.906,140.30156250000016,-1.15625,45.555532135667647,146.11640599999996,46.823393652121474,-7.4218700000000126,139.40546799999998,-3.9218799999999874,61.130920863715936
